Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0007498~mesoderm development	4	1.951219512195122	7.069982899676323E-4	LHX2, POU4F1, MESD, VEGFA	202	26	29712	22.62909367859863	0.7696712252679937	0.013717088317502847	0.012712754298109575
GOTERM_BP_DIRECT	GO:0010842~retina layer formation	4	1.951219512195122	7.069982899676323E-4	TFAP2B, FAT3, FJX1, SDK2	202	26	29712	22.62909367859863	0.7696712252679937	0.013717088317502847	0.012712754298109575
GOTERM_BP_DIRECT	GO:0006355~regulation of DNA-templated transcription	18	8.780487804878048	7.290633541398219E-4	TLE4, TFAP2A, JUN, BNC2, DLX5, ZFP703, SFMBT2, SOX13, SMAD6, NR3C1, POU4F1, CELSR2, ZFP322A, NFIL3, MYC, ZIM1, SOX9, LMX1B	202	1037	29712	2.5531378595911662	0.7799911537362477	0.014014217807354354	0.012988128642268677
GOTERM_BP_DIRECT	GO:0010468~regulation of gene expression	11	5.365853658536586	7.425880006947564E-4	BMP4, LBH, IRX5, EDN3, MYC, EN1, LMX1B, SOX9, PTHLH, SLC8A1, TGFBR2	202	430	29712	3.762744646557679	0.7860868878738327	0.014143235682957013	0.01310770012235515
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	9	4.390243902439024	8.100496965944054E-4	BMP4, NRP1, JUN, UNC5B, DYSF, NRXN3, WNT7A, VEGFA, EPHA2	202	288	29712	4.596534653465347	0.814062494478879	0.015287847001181685	0.014168505602251236
GOTERM_BP_DIRECT	GO:0045444~fat cell differentiation	6	2.9268292682926833	8.91202586220843E-4	WNT10B, TFAP2B, NEGR1, DYSF, ENPP1, SMAD6	202	109	29712	8.096648196929785	0.8429139417970684	0.016667897017968197	0.01544751149449461
UP_SEQ_FEATURE	DOMAIN:Ricin B-type lectin	4	1.951219512195122	8.938592470867473E-4	GALNT7, GALNT16, GALNT18, PLA2R1	205	21	22253	20.67642276422764	0.5536364826805531	0.0806261040872246	0.07973224484013787
GOTERM_CC_DIRECT	GO:0030424~axon	12	5.853658536585367	8.993383275284185E-4	SLC8A3, NRP1, EPHA4, TGFB2, TUBB3, PALLD, CHRNA7, MYC, UNC5C, SLC6A2, SLC8A1, DRD5	204	516	29722	3.38828089375285	0.21071862735734437	0.015768398675998274	0.013849810243937645
GOTERM_MF_DIRECT	GO:0003779~actin binding	10	4.878048780487805	9.280551696837897E-4	PSTPIP2, PALLD, MAP2, ENC1, FMN1, TLN2, MYRIP, PDLIM5, SLC6A2, MTSS1	198	364	28924	4.013209013209013	0.3619810299650238	0.026422276595703186	0.025548812906589037
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	8	3.902439024390244	9.375790042083105E-4	FZD1, BMP4, CHRNA7, WNT5A, PIK3R1, SOX9, VEGFA, RGMA	202	227	29712	5.183757142234048	0.8573451270791774	0.017378696542289754	0.016106267893721334
GOTERM_CC_DIRECT	GO:0005622~intracellular anatomical structure	6	2.9268292682926833	9.690784876562307E-4	LHX2, TUBB3, MAP2, NR3C1, ETV4, PTHLH	204	110	29722	7.947058823529412	0.2250766947313807	0.01592922764084929	0.01399107066553683
GOTERM_BP_DIRECT	GO:0048844~artery morphogenesis	4	1.951219512195122	9.788900706374465E-4	NRP1, HOXA1, VEGFA, TGFBR2	202	29	29712	20.28815295322636	0.869080293943241	0.017826103391608235	0.016520916630758307
GOTERM_BP_DIRECT	GO:0048598~embryonic morphogenesis	4	1.951219512195122	9.788900706374465E-4	BMP4, MSX2, MSX1, DACT1	202	29	29712	20.28815295322636	0.869080293943241	0.017826103391608235	0.016520916630758307
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	28	13.658536585365855	0.0010363365656240547	GRIA1, GATA3, NR3C1, APCDD1, MESD, NFIL3, MYC, BTBD3, HAS3, ENPP1, HOXA1, RAB11FIP2, FZD1, TFAP2A, EPHA4, JUN, TGFB2, IRX5, HGF, TXNRD1, SOX13, SORBS2, SMAD6, MTSS1, VEGFA, BMP4, RALYL, LNX1	198	2094	28924	1.9533250364195922	0.3945885587374045	0.027865938764557913	0.026944750706225422
GOTERM_BP_DIRECT	GO:0090103~cochlea morphogenesis	4	1.951219512195122	0.001082263280699558	EYA1, WNT5A, HOXA1, SOX9	202	30	29712	19.61188118811881	0.8943892645724209	0.019537204962889413	0.018106735235356084
UP_SEQ_FEATURE	DOMAIN:LIM zinc-binding 1	5	2.4390243902439024	0.0011356180393856487	ISL2, LHX2, LMX1B, PRICKLE1, PDLIM5	205	50	22253	10.855121951219513	0.6411710744645748	0.0853606226271546	0.08441427426099989
UP_SEQ_FEATURE	DOMAIN:LIM zinc-binding 2	5	2.4390243902439024	0.0011356180393856487	ISL2, LHX2, LMX1B, PRICKLE1, PDLIM5	205	50	22253	10.855121951219513	0.6411710744645748	0.0853606226271546	0.08441427426099989
GOTERM_BP_DIRECT	GO:0042475~odontogenesis of dentin-containing tooth	5	2.4390243902439024	0.00118039002760232	BMP4, DLX2, DLX3, SOSTDC1, MSX1	202	68	29712	10.81537565521258	0.913873411286494	0.021124911183641522	0.01957819321643848
INTERPRO	IPR003893:Iroquois_homeo	3	1.4634146341463417	0.0011988300388256824	IRX1, IRX5, IRX4	203	6	22271	54.85467980295566	0.6024574643905944	0.1024333666507722	0.10150094328724112
GOTERM_BP_DIRECT	GO:0071599~otic vesicle development	3	1.4634146341463417	0.0012413343738904364	EYA1, SOX9, GATA3	202	8	29712	55.15841584158416	0.9241206690165436	0.021839069154208017	0.020240062164111863
GOTERM_BP_DIRECT	GO:0038007~netrin-activated signaling pathway	3	1.4634146341463417	0.0012413343738904364	TUBB3, UNC5B, UNC5C	202	8	29712	55.15841584158416	0.9241206690165436	0.021839069154208017	0.020240062164111863
GOTERM_BP_DIRECT	GO:0045662~negative regulation of myoblast differentiation	4	1.951219512195122	0.0013091025676647931	BMP4, SOSTDC1, SOX9, TBX3	202	32	29712	18.386138613861387	0.9340908075625585	0.022751086232738024	0.021085303425716743
GOTERM_BP_DIRECT	GO:0043588~skin development	5	2.4390243902439024	0.0013150916897536429	TFAP2A, TFAP2B, SLITRK5, ENPP1, KRT9	202	70	29712	10.506364922206506	0.9349062740011833	0.022751086232738024	0.021085303425716743
GOTERM_CC_DIRECT	GO:0016020~membrane	58	28.292682926829265	0.0013355275408951485	HRK, NRP1, PLEKHB1, DYSF, SLC7A11, VLDLR, NR3C1, PCSK6, PCSK5, CELSR2, SLC8A1, HS6ST3, PSTPIP2, CREB3L1, AOX3, GSG1, ENPP1, CAR12, TLE4, ABCC2, UNC5B, SLC30A4, SLC39A11, KREMEN1, EMP1, UNC5C, FNDC3A, SSTR2, SLC39A14, TGFBR2, SYTL2, DNAH7B, TIAM2, DNAJC1, PLPP3, PLA2R1, GRIA1, CHRNA7, NRXN3, TMTC1, PIK3R1, PRICKLE1, EVPL, SLC7A1, CRHR1, HAS3, SLITRK5, PDLIM5, RAB11FIP2, RAB11FIP5, VEGFA, SYT17, SLC8A3, PTPRD, BAMBI, FAT3, SPRY1, SERINC5	204	5706	29722	1.4809625918365945	0.29635302188998336	0.02066139666208377	0.018147462467457607
GOTERM_BP_DIRECT	GO:0008045~motor neuron axon guidance	4	1.951219512195122	0.0014328804578179065	NRP1, EPHA4, HOXA1, ETV4	202	33	29712	17.828982898289826	0.9490440137917229	0.024583965540743588	0.022783983478030182
GOTERM_CC_DIRECT	GO:0005912~adherens junction	7	3.414634146341464	0.0014465506916612237	EPHA4, CTNND2, FMN1, LMO7, PDLIM5, MTSS1, VEGFA	204	178	29722	5.72962106190791	0.31662960641646953	0.021135712883716767	0.018564067209652372
INTERPRO	IPR000772:Ricin_B_lectin	4	1.951219512195122	0.001459399951669643	GALNT7, GALNT16, GALNT18, PLA2R1	203	25	22271	17.553497536945812	0.6747295494320673	0.11222785628339554	0.1112062763172268
GOTERM_BP_DIRECT	GO:0007409~axonogenesis	6	2.9268292682926833	0.0014735235442084444	ISL2, DLX5, MAP2, WNT5A, SLITRK5, PRICKLE1	202	122	29712	7.233890602174972	0.9531727918462537	0.025074056375219107	0.023238190975877433
GOTERM_BP_DIRECT	GO:0043627~response to estrogen	5	2.4390243902439024	0.0015367443724601236	TGFB2, ABCC2, WNT7A, GATA3, SMAD6	202	73	29712	10.074596500745967	0.958940586642035	0.025937246481522087	0.0240381802651486
GOTERM_BP_DIRECT	GO:0050918~positive chemotaxis	4	1.951219512195122	0.001563764972981059	BMP4, NRP1, HGF, VEGFA	202	34	29712	17.30460104834013	0.9611837776452908	0.026178978377419268	0.024262213101230577
GOTERM_BP_DIRECT	GO:2000678~negative regulation of transcription regulatory region DNA binding	3	1.4634146341463417	0.0015888975315774701	MSX2, LHX2, MSX1	202	9	29712	49.02970297029703	0.9631601295696373	0.026178978377419268	0.024262213101230577
GOTERM_BP_DIRECT	GO:0072197~ureter morphogenesis	3	1.4634146341463417	0.0015888975315774701	BMP4, SOX9, GATA3	202	9	29712	49.02970297029703	0.9631601295696373	0.026178978377419268	0.024262213101230577
GOTERM_BP_DIRECT	GO:0048666~neuron development	5	2.4390243902439024	0.0016160614403771068	NRP1, TGFB2, EN1, FAT3, VEGFA	202	74	29712	9.938453304789938	0.9651832738742141	0.026416878348211603	0.0244826945770516
INTERPRO	IPR035992:Ricin_B-like_lectins	4	1.951219512195122	0.0016388016997290684	GALNT7, GALNT16, GALNT18, PLA2R1	203	26	22271	16.87836301629405	0.7167066305684142	0.11456713700833214	0.11352426319941364
GOTERM_BP_DIRECT	GO:0010976~positive regulation of neuron projection development	7	3.414634146341464	0.0016671184648102836	FZD1, BMP4, NEGR1, WNT5A, ENC1, TOX, RGMA	202	185	29712	5.565533850682366	0.9686902597589933	0.02688680141186912	0.024918210942406642
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	10	4.878048780487805	0.0016707116484253933	HRK, BMP4, WNT10B, TGFB2, JUN, MSX2, TXNRD1, BMF, UNC5C, SPRY1	202	399	29712	3.6864438323531603	0.9689233317757314	0.02688680141186912	0.024918210942406642
GOTERM_BP_DIRECT	GO:0030225~macrophage differentiation	4	1.951219512195122	0.0017019019846093982	BMP4, ENPP1, GATA3, VEGFA	202	35	29712	16.81018387553041	0.9708750030514856	0.02717806553883931	0.025188149372219092
GOTERM_CC_DIRECT	GO:0043198~dendritic shaft	5	2.4390243902439024	0.0017584888093767103	GRIA1, EPHA4, MAP2, CHRNA7, SLC8A1	204	75	29722	9.713071895424838	0.3705379223973305	0.023684784492876858	0.02080298561921884
GOTERM_BP_DIRECT	GO:0001570~vasculogenesis	5	2.4390243902439024	0.0017831524815310916	NRP1, ITGB8, ENPP1, TGFBR2, EPHA2	202	76	29712	9.676915059927046	0.9754029543605124	0.028258202684416384	0.026189201331800152
KEGG_PATHWAY	mmu04350:TGF-beta signaling pathway	7	3.414634146341464	0.00179863737939951	BMP4, TGFB2, BAMBI, MYC, SMAD6, TGFBR2, RGMA	113	110	9565	5.386564762670957	0.34378060840150604	0.07014685779658089	0.06684935593434845
GOTERM_CC_DIRECT	GO:0032991~protein-containing complex	16	7.804878048780488	0.0018011242960362629	GRIA1, JUN, EYA1, ZFP703, NRXN3, PIK3R1, GAB2, SMAD6, NR3C1, SLC7A1, LBH, MAP2, MYC, EIF4EBP1, SOX9, CD44	204	924	29722	2.522875816993464	0.3775691836350046	0.023684784492876858	0.02080298561921884
UP_KW_DOMAIN	KW-0677~Repeat	71	34.63414634146341	0.0018043208141043522	NRP1, MAPKBP1, BNC2, CTNND2, DYSF, VLDLR, PCSK6, PCSK5, CELSR2, SLC8A1, TTC28, SALL3, ENC1, ITGB8, ENPP1, CPNE2, TLE4, ARRDC4, EPHA4, ABCC2, UNC5B, HGF, SFMBT2, ANKRD44, P3H2, UNC5C, MYRIP, FNDC3A, KLF14, SYTL2, ADAMTS20, TIAM2, ISL2, DNAJC1, PALLD, LMX1B, SOWAHA, PPP1R12B, PLA2R1, EPHA2, SLC41A2, NRXN3, TMTC1, PIK3R1, TNFRSF11A, PRICKLE1, GATA3, EVPL, ZFP36L2, MAP2, FLRT1, SLITRK5, ZIM1, PDLIM5, RAB11FIP2, PCDH9, NEGR1, KCNIP1, SORBS2, SYT17, SLC8A3, PTPRD, ZFP322A, LHX2, SMOC1, LNX1, SP6, SP8, FAT3, CPEB2, SDK2	170	4562	14896	1.3637156046109808	0.0389519894925382	0.019847528955147874	0.018043208141043522
GOTERM_BP_DIRECT	GO:0030279~negative regulation of ossification	4	1.951219512195122	0.0018474334529396373	KREMEN1, ENPP1, SOX9, SMAD6	202	36	29712	16.343234323432345	0.978480998046472	0.02905508975986884	0.026927742147392894
GOTERM_BP_DIRECT	GO:0031175~neuron projection development	7	3.414634146341464	0.0019096651347401202	EDN3, NEGR1, MAP2, PRICKLE1, POU4F1, CD44, RGMA	202	190	29712	5.419072433559146	0.9810936048417077	0.02980800616331195	0.027625531723608956
GOTERM_BP_DIRECT	GO:0097152~mesenchymal cell apoptotic process	3	1.4634146341463417	0.001977286459538931	MSX2, MSX1, SOX9	202	10	29712	44.12673267326733	0.9835743357882679	0.030633184253752395	0.028390292150394802
GOTERM_BP_DIRECT	GO:0051602~response to electrical stimulus	4	1.951219512195122	0.002000497483950424	GRIA1, GJB6, PRICKLE1, CRHR1	202	37	29712	15.901525287663901	0.9843485605869229	0.030763205753193187	0.02851079377126382
GOTERM_CC_DIRECT	GO:0098794~postsynapse	10	4.878048780487805	0.0020041670031097202	SLC8A3, GRIA1, PSD2, MAP2, WNT5A, LNX1, SLC8A1, RAB11FIP5, SYT17, DACT1	204	406	29722	3.5885733603786343	0.4099953275656615	0.025099805800850306	0.02204583703420692
UP_SEQ_FEATURE	MOTIF:PDZ-binding	6	2.9268292682926833	0.0020080493130625347	FZD1, GRIA1, EPHA4, SDK2, EPHA2, DACT1	205	97	22253	6.714508423434751	0.8368493821148547	0.1393277292601851	0.13778307594244468
GOTERM_BP_DIRECT	GO:0001938~positive regulation of endothelial cell proliferation	5	2.4390243902439024	0.002055695093428271	BMP4, JUN, WNT5A, DYSF, VEGFA	202	79	29712	9.309437272841208	0.9860463687590444	0.03137958098497861	0.029082039409970537
GOTERM_BP_DIRECT	GO:0071560~cellular response to transforming growth factor beta stimulus	5	2.4390243902439024	0.0021525866372902524	WNT5A, WNT7A, SOX9, NR3C1, ZFP36L2	202	80	29712	9.193069306930694	0.98859366617889	0.03251239223288167	0.030131908793865292
GOTERM_BP_DIRECT	GO:0010719~negative regulation of epithelial to mesenchymal transition	4	1.951219512195122	0.0021612283854227704	EPHA4, SPRY1, GATA3, VEGFA	202	38	29712	15.483064095883273	0.9887969086771216	0.03251239223288167	0.030131908793865292
GOTERM_CC_DIRECT	GO:0030426~growth cone	7	3.414634146341464	0.002168586062771044	TIAM2, NRP1, PCDH9, TUBB3, PALLD, CHRNA7, UNC5C	204	193	29722	5.284313725490196	0.43501576093543126	0.02592446065949021	0.022770153659095963
GOTERM_CC_DIRECT	GO:0014069~postsynaptic density	9	4.390243902439024	0.002306660338644083	SLC8A3, GRIA1, EPHA4, NEGR1, MAP2, CTNND2, PRICKLE1, PDLIM5, SLC8A1	204	337	29722	3.8909931925292374	0.45520865810369027	0.026376159524495384	0.023166892966381875
GOTERM_BP_DIRECT	GO:0030901~midbrain development	4	1.951219512195122	0.0023297567210748436	WNT5A, EN1, LMX1B, MSX1	202	39	29712	15.086062452399085	0.9921104623108444	0.03479550325864299	0.032247855621208625
KEGG_PATHWAY	mmu05166:Human T-cell leukemia virus 1 infection	10	4.878048780487805	0.0024013015353907853	NRP1, TGFB2, JUN, MSX2, CREB3L1, MYC, PIK3R1, TLN2, MSX1, TGFBR2	113	247	9565	3.426964279316399	0.430262922661788	0.07306665503134506	0.06963189774354679
GOTERM_BP_DIRECT	GO:0010960~magnesium ion homeostasis	3	1.4634146341463417	0.002405938422455077	ENPP1, MTSS1, PTHLH	202	11	29712	40.11521152115212	0.9932670798166601	0.03542360400721092	0.03282996826101821
GOTERM_BP_DIRECT	GO:0048103~somatic stem cell division	3	1.4634146341463417	0.002405938422455077	TGFB2, WNT7A, ZFP36L2	202	11	29712	40.11521152115212	0.9932670798166601	0.03542360400721092	0.03282996826101821
KEGG_PATHWAY	mmu04390:Hippo signaling pathway	8	3.902439024390244	0.0024980053002169253	FZD1, BMP4, WNT10B, TGFB2, MYC, WNT5A, WNT7A, TGFBR2	113	158	9565	4.285874313879242	0.4430414965580952	0.07306665503134506	0.06963189774354679
GOTERM_BP_DIRECT	GO:0071392~cellular response to estradiol stimulus	4	1.951219512195122	0.0026907095588787865	MSX2, ZFP703, SSTR2, POU4F1	202	41	29712	14.350156966916204	0.9962778044635463	0.03933741580445324	0.036457219656921024
SMART	SM00548:IRO	3	1.4634146341463417	0.0027003746222520053	IRX1, IRX5, IRX4	151	6	10943	36.235099337748345	0.31144202192399284	0.12613242588821147	0.12613242588821147
GOTERM_BP_DIRECT	GO:0001656~metanephros development	4	1.951219512195122	0.002883376958641136	IRX1, BMP4, EYA1, SPRY1	202	42	29712	14.008486562942009	0.9975076692949671	0.0418593745883846	0.038794526352626195
GOTERM_BP_DIRECT	GO:0060976~coronary vasculature development	4	1.951219512195122	0.0030843276927640805	BMP4, PRICKLE1, SMAD6, PCSK5	202	43	29712	13.682707805664288	0.9983598362848208	0.044465724237348826	0.04121004500609785
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	11	5.365853658536586	0.0031237047877216125	EPHA4, NUAK1, PCDH9, NEGR1, FLRT1, NRXN3, NEDD9, TLN2, PLPP3, CD44, EPHA2	202	523	29712	3.093652386271132	0.9984889652509434	0.044722835443517704	0.04144833111431988
UP_SEQ_FEATURE	TRANSMEM:Helical; Signal-anchor for type II membrane protein	11	5.365853658536586	0.0032658605393584487	CHST8, HS3ST3B1, GALNT7, GALNT16, GALNT18, CREB3L1, UST, ENPP1, ITM2B, ST6GALNAC5, HS6ST3	205	389	22253	3.069571759984952	0.9476931008404894	0.21041472903580863	0.20808197150769545
GOTERM_CC_DIRECT	GO:0000785~chromatin	11	5.365853658536586	0.003348054637173663	JUN, BNC2, DLX5, CREB3L1, MYC, ENC1, GATA3, NR3C1, LEMD2, POU4F1, TBX3	204	523	29722	3.064353466051813	0.5860523296509292	0.035080487324427125	0.030812139056816224
GOTERM_BP_DIRECT	GO:0097475~motor neuron migration	3	1.4634146341463417	0.0033818088582214995	NRP1, CELSR2, VEGFA	202	13	29712	33.94364051789794	0.9991173071313689	0.04743672425451238	0.0439635151568795
GOTERM_BP_DIRECT	GO:0048681~negative regulation of axon regeneration	3	1.4634146341463417	0.0033818088582214995	EPHA4, KREMEN1, RGMA	202	13	29712	33.94364051789794	0.9991173071313689	0.04743672425451238	0.0439635151568795
GOTERM_BP_DIRECT	GO:0016486~peptide hormone processing	3	1.4634146341463417	0.0033818088582214995	CHST8, PCSK6, PCSK5	202	13	29712	33.94364051789794	0.9991173071313689	0.04743672425451238	0.0439635151568795
SMART	SM00132:LIM	6	2.9268292682926833	0.00341243482853868	ISL2, LHX2, LMO7, LMX1B, PRICKLE1, PDLIM5	151	74	10943	5.875962054770002	0.3760726377341138	0.12613242588821147	0.12613242588821147
GOTERM_CC_DIRECT	GO:0030175~filopodium	5	2.4390243902439024	0.003415094540646805	TIAM2, EPHA4, TUBB3, PALLD, UNC5C	204	90	29722	8.094226579520697	0.593311211074067	0.035080487324427125	0.030812139056816224
GOTERM_CC_DIRECT	GO:0043005~neuron projection	9	4.390243902439024	0.0034680329674338607	GRIA1, CACNA1I, NRP1, MAP2, CHRNA7, SSTR2, POU4F1, CPEB2, CRHR1	204	360	29722	3.642401960784314	0.5989535088452749	0.035080487324427125	0.030812139056816224
SMART	SM00458:RICIN	4	1.951219512195122	0.0036560123445858396	GALNT7, GALNT16, GALNT18, PLA2R1	151	23	10943	12.60351281312986	0.3967684993365407	0.12613242588821147	0.12613242588821147
UP_KW_CELLULAR_COMPONENT	KW-0965~Cell junction	12	5.853658536585367	0.0036995252555729013	SLC8A3, EPHA4, PALLD, CTNND2, GJB6, FLRT1, NEDD9, FMN1, SORBS2, TLN2, EVPL, EPHA2	188	423	18649	2.8140938584578237	0.11512662117984018	0.12208433343390575	0.11098575766718705
GOTERM_BP_DIRECT	GO:0006351~DNA-templated transcription	5	2.4390243902439024	0.0037127082055175347	JUN, NFIL3, MYC, HOXC9, TBX3	202	93	29712	7.908016608112424	0.999556993338043	0.05172873982989532	0.04794127911017273
GOTERM_BP_DIRECT	GO:0030501~positive regulation of bone mineralization	4	1.951219512195122	0.0037379893316533967	TFAP2A, BMP4, WNT10B, SLC8A1	202	46	29712	12.790357296599225	0.9995797268153549	0.05173377235008301	0.047945943160674236
GOTERM_MF_DIRECT	GO:0008146~sulfotransferase activity	4	1.951219512195122	0.0038083378291024254	CHST8, HS3ST3B1, UST, HS6ST3	198	46	28924	12.702678963548529	0.8422516563816372	0.09701239522555652	0.09380537389578605
GOTERM_BP_DIRECT	GO:0009967~positive regulation of signal transduction	3	1.4634146341463417	0.003927930055663175	GATA3, VEGFA, ADAMTS20	202	14	29712	31.519094766619517	0.9997171064216057	0.053647255233925994	0.049719325178262816
GOTERM_BP_DIRECT	GO:0060402~calcium ion transport into cytosol	3	1.4634146341463417	0.003927930055663175	SLC8A3, CACNA1I, SLC8A1	202	14	29712	31.519094766619517	0.9997171064216057	0.053647255233925994	0.049719325178262816
GOTERM_CC_DIRECT	GO:1990635~proximal dendrite	3	1.4634146341463417	0.004001908950037426	GRIA1, MAP2, PCSK5	204	14	29722	31.220588235294116	0.6516730393405189	0.03888828779884806	0.03415663300963461
GOTERM_BP_DIRECT	GO:0007173~epidermal growth factor receptor signaling pathway	5	2.4390243902439024	0.0040061215435689065	TFAP2A, EPHA4, SOX9, PRICKLE1, EPHA2	202	95	29712	7.741532047941637	0.9997596493892155	0.054357570748033004	0.050377633005402454
GOTERM_CC_DIRECT	GO:0043197~dendritic spine	7	3.414634146341464	0.004140197940561771	SLC8A3, GRIA1, EPHA4, CHRNA7, NR3C1, SLC8A1, DRD5	204	220	29722	4.635784313725491	0.6641640130311042	0.03888828779884806	0.03415663300963461
UP_KW_BIOLOGICAL_PROCESS	KW-0130~Cell adhesion	13	6.341463414634147	0.004205464676121158	EPHA4, PCDH9, NEGR1, CTNND2, NRXN3, NEDD9, NUAK1, FLRT1, ITGB8, FAT3, SDK2, CD44, EPHA2	118	490	11473	2.5795399515738495	0.21354278191625808	0.0599278716347265	0.057825139296665926
UP_SEQ_FEATURE	MOTIF:9aaTAD	4	1.951219512195122	0.004338148483950274	MYCN, MYC, SP6, SP8	205	36	22253	12.061246612466125	0.9801890837753242	0.26086732883487646	0.2579752298455763
BIOCARTA	m_ctcfPathway:CTCF: First Multivalent Nuclear Factor	4	1.951219512195122	0.004372165508705429	TGFB2, MYC, PIK3R1, TGFBR2	19	25	1286	10.829473684210527	0.37152915846692014	0.4590773784140701	0.4590773784140701
GOTERM_BP_DIRECT	GO:0060412~ventricular septum morphogenesis	4	1.951219512195122	0.004470053582058545	FZD1, TGFB2, TBX3, TGFBR2	202	49	29712	12.007274196807437	0.9999086337061414	0.060258644391906105	0.055846643453770405
GOTERM_BP_DIRECT	GO:0085029~extracellular matrix assembly	3	1.4634146341463417	0.004512119638650981	HAS3, SOX9, PRICKLE1	202	15	29712	29.417821782178216	0.9999163071517571	0.06043329270864153	0.056008504417835406
GOTERM_CC_DIRECT	GO:0005829~cytosol	45	21.951219512195124	0.004604397733812113	GRIA1, NRP1, PARM1, HAAO, DOCK8, PRUNE2, NEDD9, PIK3R1, TNFRSF11A, PRICKLE1, NR3C1, EVPL, BARX2, PTHLH, ZFP36L2, PDZD2, PSTPIP2, BTBD3, CREB3L1, AOX3, SMYD2, EIF4EBP1, PDLIM5, RELT, JUN, MSX2, UNC5B, SFMBT2, TXNRD1, P3H2, FNDC3A, GAB2, SMAD6, SSTR2, CPPED1, DNAH7B, SLC8A3, ZFP322A, TBC1D1, PALLD, SP6, SPRY1, SERINC5, CD44, SKAP2	204	4363	29722	1.502709954025158	0.7029197736291848	0.041757124275606405	0.036676409534848214
GOTERM_BP_DIRECT	GO:0007179~transforming growth factor beta receptor signaling pathway	5	2.4390243902439024	0.0046392070513574975	TGFB2, JUN, BAMBI, ITGB8, TGFBR2	202	99	29712	7.42874287428743	0.9999357933172951	0.06173713999114208	0.05721688696674247
INTERPRO	IPR035892:C2_domain_sf	7	3.414634146341464	0.004656594491481737	DOCK8, DYSF, CPNE2, RAB11FIP2, SYTL2, RAB11FIP5, SYT17	203	170	22271	4.517444219066937	0.9723819182890303	0.29841009699578797	0.29569375020909033
KEGG_PATHWAY	mmu04024:cAMP signaling pathway	9	4.390243902439024	0.004707903245663594	GRIA1, JUN, EDN3, CREB3L1, PIK3R1, SOX9, SSTR2, CRHR1, DRD5	113	224	9565	3.400956068268015	0.6685408672501909	0.12240548438725345	0.11665138042033127
GOTERM_BP_DIRECT	GO:2000648~positive regulation of stem cell proliferation	4	1.951219512195122	0.004731953552417587	WNT5A, SOX9, TBX3, VEGFA	202	50	29712	11.767128712871287	0.9999470864661743	0.06217427578999311	0.057622016676274916
GOTERM_BP_DIRECT	GO:0001657~ureteric bud development	4	1.951219512195122	0.004731953552417587	BMP4, EYA1, SPRY1, SMAD6	202	50	29712	11.767128712871287	0.9999470864661743	0.06217427578999311	0.057622016676274916
GOTERM_BP_DIRECT	GO:0032868~response to insulin	5	2.4390243902439024	0.004807377359290599	JUN, ENPP1, ALPL, PIK3R1, TNFRSF11A	202	100	29712	7.354455445544555	0.9999547895204541	0.06276802137036028	0.05817228955518938
GOTERM_BP_DIRECT	GO:0045766~positive regulation of angiogenesis	6	2.9268292682926833	0.0048611209214621835	NRP1, HGF, WNT5A, ITGB8, VEGFA, TGFBR2	202	161	29712	5.481581698542525	0.9999595844226727	0.06307304395597182	0.05845497908058276
GOTERM_BP_DIRECT	GO:0045787~positive regulation of cell cycle	4	1.951219512195122	0.005002944941516476	TGFB2, MYC, MSX1, TBX3	202	51	29712	11.536400698893418	0.9999699359741501	0.06425269581805189	0.05954825951538142
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	7	3.414634146341464	0.005013938691004049	BMP4, NRP1, JUN, CHRNA7, TNFRSF11A, CD44, VEGFA	202	231	29712	4.4572457245724575	0.9999706177310523	0.06425269581805189	0.05954825951538142
INTERPRO	IPR005331:Sulfotransferase	3	1.4634146341463417	0.005089033812268542	CHST8, UST, HS6ST3	203	12	22271	27.42733990147783	0.9802274130499679	0.30103592320265454	0.29829567422681763
GOTERM_BP_DIRECT	GO:0061029~eyelid development in camera-type eye	3	1.4634146341463417	0.005133842767322839	TFAP2A, JUN, PRICKLE1	202	16	29712	27.57920792079208	0.9999771214201657	0.0653856293555964	0.06059824223514811
KEGG_PATHWAY	mmu04360:Axon guidance	8	3.902439024390244	0.005286954367628149	NRP1, EPHA4, UNC5B, WNT5A, UNC5C, PIK3R1, RGMA, EPHA2	113	181	9565	3.741260450789615	0.7107399780668853	0.12371473220249868	0.11789908239810773
GOTERM_CC_DIRECT	GO:0016323~basolateral plasma membrane	8	3.902439024390244	0.005521943167065985	NEDD9, ENPP1, CAR12, PLPP3, SLC7A1, SLC39A14, CD44, SLC8A1	204	309	29722	3.772066755504791	0.7669018231431917	0.04840903509794514	0.042518962386408087
GOTERM_BP_DIRECT	GO:0008543~fibroblast growth factor receptor signaling pathway	5	2.4390243902439024	0.005709807047560431	EPHA4, WNT5A, FLRT1, ENPP1, EPHA2	202	105	29712	7.0042432814710045	0.9999931243857274	0.0720082358764631	0.06673595656373554
