Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	DOMAIN:Fibronectin type-III 1	6	2.6548672566371683	0.010687939262193972	PTPRD, EPHA4, CHL1, FNDC3A, SDK2, EPHA2	226	131	22290	4.517327568736067	0.9999718180513903	0.4341975325266301	0.4306348861058988
GOTERM_BP_DIRECT	GO:0001764~neuron migration	6	2.6548672566371683	0.010808142163575467	DAB1, CHL1, FAT3, LMX1B, GATA3, POU4F1	225	157	26568	4.5126114649681535	0.999999999927124	0.11784715414903606	0.1104405592653676
GOTERM_BP_DIRECT	GO:0003184~pulmonary valve morphogenesis	3	1.3274336283185841	0.011010967784150123	BMP4, TGFB2, SMAD6	225	19	26568	18.64421052631579	0.9999999999530874	0.11885205427313801	0.11138230225876482
GOTERM_BP_DIRECT	GO:0008406~gonad development	3	1.3274336283185841	0.011010967784150123	FGF8, SALL1, IRX5	225	19	26568	18.64421052631579	0.9999999999530874	0.11885205427313801	0.11138230225876482
GOTERM_CC_DIRECT	GO:0043204~perikaryon	7	3.0973451327433628	0.01122263446488406	TIAM2, NGFR, EPHA4, GAP43, CTNND2, KCNB2, PCSK5	226	223	27008	3.7512599706337557	0.9491830852916702	0.08542209523059154	0.07442076478422749
GOTERM_CC_DIRECT	GO:0005615~extracellular space	25	11.061946902654867	0.011588983672035529	NTM, VLDLR, PCSK6, PCSK5, PTHLH, FGF8, MAN2A1, FLRT1, ENPP1, SOSTDC1, SOST, WNT10B, TGFB2, TGFB1, HGF, WNT5A, WNT7A, PDIA6, ADAMTS20, TGFBR2, BMP4, FAP, ADAM9, FJX1, ITM2B	226	1753	27008	1.7042844378032098	0.9539191611497689	0.08542209523059154	0.07442076478422749
GOTERM_BP_DIRECT	GO:0010467~gene expression	10	4.424778761061947	0.011596318557198197	BMP4, TFAP2B, DLX3, TGFB1, ENPP1, SOX9, PRICKLE1, SP7, GATA3, NR3C1	225	433	26568	2.7270207852193997	0.999999999986848	0.12400575252093031	0.11621209489042492
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	7	3.0973451327433628	0.01160389024986359	BMP4, FGF8, TGFB1, ARHGAP8, TNFRSF11A, CD44, FERMT2	225	222	26568	3.7232432432432434	0.9999999999870626	0.12400575252093031	0.11621209489042492
GOTERM_CC_DIRECT	GO:0001725~stress fiber	5	2.2123893805309733	0.011648467531444301	PALLD, ROR1, PPP1R12B, PDLIM5, FERMT2	226	105	27008	5.690686894226717	0.954645523611146	0.08542209523059154	0.07442076478422749
GOTERM_BP_DIRECT	GO:0016358~dendrite development	4	1.7699115044247788	0.011806095314683171	DAB1, FLRT1, FAT3, PRICKLE1	225	56	26568	8.434285714285714	0.9999999999916636	0.125542043247225	0.11765183103196644
KEGG_PATHWAY	mmu04071:Sphingolipid signaling pathway	6	2.6548672566371683	0.01181007369906986	PLCB4, SPTLC3, DEGS1, PIK3R1, GAB2, PLCB1	116	126	10620	4.359605911330049	0.9449112332024603	0.15166620960910768	0.13301872482110264
GOTERM_BP_DIRECT	GO:0060071~Wnt signaling pathway, planar cell polarity pathway	3	1.3274336283185841	0.012167037183976043	WNT5A, WNT7A, PRICKLE1	225	20	26568	17.712	0.9999999999961965	0.12874283680384502	0.12065145739578215
UP_SEQ_FEATURE	LIPID:O-palmitoleoyl serine; by PORCN	3	1.3274336283185841	0.012485869590476612	WNT10B, WNT5A, WNT7A	226	17	22290	17.404997397188964	0.9999952166107181	0.48694891402858786	0.48295343575963534
GOTERM_MF_DIRECT	GO:0005516~calmodulin binding	7	3.0973451327433628	0.012690086694215752	NGFR, GAP43, GRM4, PIK3R1, PLCB1, IQCG, SLC8A1	222	212	24521	3.64709756926738	0.9979844208089763	0.26814704927777633	0.2593191628818002
GOTERM_BP_DIRECT	GO:0030178~negative regulation of Wnt signaling pathway	4	1.7699115044247788	0.01298178818663163	SOSTDC1, SOST, APCDD1, DACT1	225	58	26568	8.143448275862069	0.9999999999993536	0.13669059325923893	0.12809970401808563
SMART	SM00233:PH	10	4.424778761061947	0.012990064679572191	TIAM2, TEC, DOK5, PLEKHA2, PLEKHB1, ARHGEF3, GAB2, ARHGAP26, FERMT2, SKAP2	162	255	10952	2.65117404986686	0.8417532020070398	0.5495148347639718	0.5495148347639718
GOTERM_BP_DIRECT	GO:0060037~pharyngeal system development	3	1.3274336283185841	0.013373776240195609	FGF8, EYA1, GATA3	225	21	26568	16.86857142857143	0.9999999999997247	0.1394508318637872	0.13068646393938718
GOTERM_BP_DIRECT	GO:0099151~regulation of postsynaptic density assembly	3	1.3274336283185841	0.013373776240195609	PTPRD, LRRTM1, PRICKLE1	225	21	26568	16.86857142857143	0.9999999999997247	0.1394508318637872	0.13068646393938718
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	44	19.469026548672566	0.013534419936774976	DLX1, MAPKBP1, PARM1, DLX4, NEDD9, GATA3, NR3C1, BARX2, PTHLH, SLC8A1, NUAK1, SALL1, MYC, CREB3L1, ENC1, HOXA1, SOX9, MSX1, SLC13A5, RAB11FIP2, DACT1, RUNX1T1, TLE4, TFAP2A, IRX1, NGFR, IRX2, EYA1, MSX2, SFMBT2, TXNRD1, P3H2, ZFP91, SMAD6, MLXIPL, ZFP322A, RALYL, MYCN, LHX2, BHLHE40, SPRY1, SP7, FERMT2, SKAP2	226	3689	27008	1.425371290394548	0.9726075295526435	0.0930953025295356	0.08110575599164087
GOTERM_CC_DIRECT	GO:0043679~axon terminus	5	2.2123893805309733	0.013625871891443929	EPHA4, GAD1, ROR1, CDH8, SLC8A1	226	110	27008	5.432019308125502	0.9732698410986339	0.0930953025295356	0.08110575599164087
INTERPRO	IPR000909:PLipase_C_PInositol-sp_X_dom	3	1.3274336283185841	0.013692798114458189	PLCXD3, PLCB4, PLCB1	224	18	22313	16.601934523809522	0.9999860717137277	0.5137671413335815	0.5093326530606653
GOTERM_BP_DIRECT	GO:0009611~response to wounding	5	2.2123893805309733	0.013749881620265251	TGFB2, TGFB1, ENPP1, NR3C1, ZFP36L2	225	109	26568	5.41651376146789	0.9999999999998787	0.14267993101608578	0.1337126169159128
KEGG_PATHWAY	mmu04360:Axon guidance	7	3.0973451327433628	0.01375002760701153	EPHA4, UNC5B, WNT5A, UNC5C, PIK3R1, RGMA, EPHA2	116	181	10620	3.540674414174129	0.9658941411137352	0.15300617043712733	0.1341939363669887
KEGG_PATHWAY	mmu04514:Cell adhesion molecules	7	3.0973451327433628	0.01375002760701153	PTPRD, NEGR1, CDH2, CLDN23, NRXN3, ITGB8, ITGA9	116	181	10620	3.540674414174129	0.9658941411137352	0.15300617043712733	0.1341939363669887
GOTERM_CC_DIRECT	GO:0005911~cell-cell junction	7	3.0973451327433628	0.013752715146408669	GRIA1, NGFR, TEC, PDZD2, CDH2, FLRT1, PIK3R1	226	233	27008	3.5902616886323067	0.9741621341407519	0.0930953025295356	0.08110575599164087
KEGG_PATHWAY	mmu04926:Relaxin signaling pathway	6	2.6548672566371683	0.013795638318101643	TGFB1, PLCB4, CREB3L1, PIK3R1, PLCB1, TGFBR2	116	131	10620	4.1932087391418795	0.9662768430149133	0.15300617043712733	0.1341939363669887
GOTERM_MF_DIRECT	GO:0001972~retinoic acid binding	3	1.3274336283185841	0.0138073437329316	CYP26A1, CYP26B1, CRABP1	222	20	24521	16.568243243243245	0.9988374345641632	0.2795987105918649	0.2703938147699105
UP_KW_DOMAIN	KW-0420~Kringle	3	1.3274336283185841	0.014024306130092257	HGF, KREMEN1, ROR1	185	15	15070	16.29189189189189	0.25665506414848194	0.07362760718298435	0.07012153065046128
UP_SEQ_FEATURE	DOMAIN:LIM zinc-binding 1	4	1.7699115044247788	0.014039503381271164	LHX2, LMX1B, PRICKLE1, PDLIM5	226	50	22290	7.890265486725664	0.9999989695497618	0.5069820665459032	0.5028222136921932
UP_SEQ_FEATURE	DOMAIN:LIM zinc-binding 2	4	1.7699115044247788	0.014039503381271164	LHX2, LMX1B, PRICKLE1, PDLIM5	226	50	22290	7.890265486725664	0.9999989695497618	0.5069820665459032	0.5028222136921932
GOTERM_BP_DIRECT	GO:0007224~smoothened signaling pathway	5	2.2123893805309733	0.015055921107837288	WNT10B, SALL1, SALL3, ENPP1, TGFBR2	225	112	26568	5.271428571428571	0.999999999999993	0.15548133913285814	0.14570946725998296
KEGG_PATHWAY	mmu04915:Estrogen signaling pathway	6	2.6548672566371683	0.015089078297145479	PLCB4, CREB3L1, KRT23, PIK3R1, PLCB1, KRT9	116	134	10620	4.099330931549151	0.9755174514525479	0.15412047774298218	0.13517123867622208
KEGG_PATHWAY	mmu05210:Colorectal cancer	5	2.2123893805309733	0.015159391253408084	TGFB2, TGFB1, MYC, PIK3R1, TGFBR2	116	88	10620	5.201802507836991	0.97594023996882	0.15412047774298218	0.13517123867622208
GOTERM_BP_DIRECT	GO:0007156~homophilic cell-cell adhesion	6	2.6548672566371683	0.0151612497764399	PCDH9, CDH2, PALLD, FAT3, CDH8, SDK2	225	171	26568	4.143157894736842	0.9999999999999944	0.15581992593202348	0.14602677416255272
INTERPRO	IPR043158:Wnt_C	3	1.3274336283185841	0.01520395979285568	WNT10B, WNT5A, WNT7A	224	19	22313	15.7281484962406	0.9999959835334113	0.5137671413335815	0.5093326530606653
INTERPRO	IPR010909:PLAC	3	1.3274336283185841	0.01520395979285568	ADAMTS18, PCSK6, PCSK5	224	19	22313	15.7281484962406	0.9999959835334113	0.5137671413335815	0.5093326530606653
INTERPRO	IPR018161:Wnt_CS	3	1.3274336283185841	0.01520395979285568	WNT10B, WNT5A, WNT7A	224	19	22313	15.7281484962406	0.9999959835334113	0.5137671413335815	0.5093326530606653
INTERPRO	IPR005817:Wnt	3	1.3274336283185841	0.01520395979285568	WNT10B, WNT5A, WNT7A	224	19	22313	15.7281484962406	0.9999959835334113	0.5137671413335815	0.5093326530606653
UP_SEQ_FEATURE	SITE:Cleavage	5	2.2123893805309733	0.015207364849343577	PTPRD, FAP, ENPP1, ADAM9, ITGA9	226	94	22290	5.24618715872717	0.9999996755317331	0.5208865661362307	0.516612625080754
GOTERM_MF_DIRECT	GO:0008146~sulfotransferase activity	4	1.7699115044247788	0.015490671867373325	CHST8, HS3ST3B1, UST, HS6ST3	222	58	24521	7.6175831003417205	0.999493196038603	0.3011386611017375	0.2912246311066185
UP_SEQ_FEATURE	DOMAIN:PLAC	3	1.3274336283185841	0.015493036326103273	ADAMTS18, PCSK6, PCSK5	226	19	22290	15.572892408011178	0.9999997554754019	0.5208865661362307	0.516612625080754
KEGG_PATHWAY	mmu04010:MAPK signaling pathway	9	3.982300884955752	0.015815370399893093	NGFR, CACNA1I, TGFB2, FGF8, TGFB1, HGF, MYC, TGFBR2, EPHA2	116	299	10620	2.7557375158574557	0.9795503875716691	0.15435801510295658	0.1353795706230849
GOTERM_BP_DIRECT	GO:0031103~axon regeneration	3	1.3274336283185841	0.015935560613934224	GAP43, CHL1, ENPP1	225	23	26568	15.401739130434784	0.999999999999999	0.16299801999395577	0.1527537310278552
GOTERM_BP_DIRECT	GO:0070371~ERK1 and ERK2 cascade	4	1.7699115044247788	0.016204309750724837	MYC, SPRY1, SOX9, ZFP36L2	225	63	26568	7.497142857142857	0.9999999999999994	0.1641832893611177	0.15386450720853348
GOTERM_BP_DIRECT	GO:0030217~T cell differentiation	4	1.7699115044247788	0.016204309750724837	WNT10B, TGFB1, ENPP1, GATA3	225	63	26568	7.497142857142857	0.9999999999999994	0.1641832893611177	0.15386450720853348
UP_SEQ_FEATURE	DOMAIN:Ig-like C2-type 2	6	2.6548672566371683	0.01642925851937698	PTPRD, NEGR1, CHL1, PALLD, NTM, SDK2	226	146	22290	4.053218571948115	0.9999999032922755	0.5305119910899233	0.5261590721886726
GOTERM_BP_DIRECT	GO:0021893~cerebral cortex GABAergic interneuron fate commitment	2	0.8849557522123894	0.016791620470898345	DLX1, DLX2	225	2	26568	118.08	0.9999999999999999	0.16469589393374268	0.15434489501332588
GOTERM_BP_DIRECT	GO:0060433~bronchus development	2	0.8849557522123894	0.016791620470898345	BMP4, TGFBR2	225	2	26568	118.08	0.9999999999999999	0.16469589393374268	0.15434489501332588
GOTERM_BP_DIRECT	GO:0061311~cell surface receptor signaling pathway involved in heart development	2	0.8849557522123894	0.016791620470898345	MSX2, MSX1	225	2	26568	118.08	0.9999999999999999	0.16469589393374268	0.15434489501332588
GOTERM_BP_DIRECT	GO:2000636~positive regulation of primary miRNA processing	2	0.8849557522123894	0.016791620470898345	BMP4, TGFB1	225	2	26568	118.08	0.9999999999999999	0.16469589393374268	0.15434489501332588
GOTERM_BP_DIRECT	GO:1904864~negative regulation of beta-catenin-TCF complex assembly	2	0.8849557522123894	0.016791620470898345	SOX9, DACT1	225	2	26568	118.08	0.9999999999999999	0.16469589393374268	0.15434489501332588
GOTERM_BP_DIRECT	GO:0051885~positive regulation of timing of anagen	2	0.8849557522123894	0.016791620470898345	WNT10B, WNT5A	225	2	26568	118.08	0.9999999999999999	0.16469589393374268	0.15434489501332588
GOTERM_BP_DIRECT	GO:0072272~proximal/distal pattern formation involved in metanephric nephron development	2	0.8849557522123894	0.016791620470898345	IRX1, IRX2	225	2	26568	118.08	0.9999999999999999	0.16469589393374268	0.15434489501332588
UP_SEQ_FEATURE	DOMAIN:Ig-like C2-type 1	6	2.6548672566371683	0.01686756074234628	PTPRD, NEGR1, CHL1, PALLD, NTM, SDK2	226	147	22290	4.025645656492685	0.9999999373781947	0.5305119910899233	0.5261590721886726
GOTERM_MF_DIRECT	GO:0070888~E-box binding	4	1.7699115044247788	0.01695664023952553	MYC, BHLHE40, AHR, GATA3	222	60	24521	7.363663663663664	0.9997543484253594	0.31146528143458724	0.30121128039970363
GOTERM_BP_DIRECT	GO:0042246~tissue regeneration	3	1.3274336283185841	0.017288784283286583	GAP43, TEC, LGR6	225	24	26568	14.760000000000002	1.0	0.1665305320201775	0.1560642276334345
GOTERM_BP_DIRECT	GO:0071577~zinc ion transmembrane transport	3	1.3274336283185841	0.017288784283286583	SLC30A4, SLC39A11, SLC39A14	225	24	26568	14.760000000000002	1.0	0.1665305320201775	0.1560642276334345
GOTERM_BP_DIRECT	GO:0010763~positive regulation of fibroblast migration	3	1.3274336283185841	0.017288784283286583	TFAP2A, TGFB1, SLC8A1	225	24	26568	14.760000000000002	1.0	0.1665305320201775	0.1560642276334345
GOTERM_BP_DIRECT	GO:2000353~positive regulation of endothelial cell apoptotic process	3	1.3274336283185841	0.017288784283286583	BMP4, NGFR, TGFB1	225	24	26568	14.760000000000002	1.0	0.1665305320201775	0.1560642276334345
UP_SEQ_FEATURE	TRANSMEM:Helical; Signal-anchor for type II membrane protein	10	4.424778761061947	0.017704099562198008	CHST8, HS3ST3B1, GALNT7, FAP, MAN2A1, CREB3L1, UST, ENPP1, ITM2B, HS6ST3	226	389	22290	2.535432354346293	0.9999999726930462	0.5394217835357206	0.534995758645171
KEGG_PATHWAY	mmu05166:Human T-cell leukemia virus 1 infection	8	3.5398230088495577	0.017712908212654234	TGFB2, TGFB1, MSX2, CREB3L1, MYC, PIK3R1, MSX1, TGFBR2	116	247	10620	2.9652380287589	0.9872303605436751	0.16622883091875512	0.14579085990415405
GOTERM_MF_DIRECT	GO:0008081~phosphoric diester hydrolase activity	4	1.7699115044247788	0.017717736093504736	PLCXD3, PLCB4, ENPP1, PLCB1	222	61	24521	7.242947865898685	0.999831405651591	0.31146528143458724	0.30121128039970363
GOTERM_BP_DIRECT	GO:0032869~cellular response to insulin stimulus	5	2.2123893805309733	0.01789658587380193	ENPP1, PIK3R1, CPEB2, SLC25A33, SLC39A14	225	118	26568	5.003389830508475	1.0	0.17161547525413634	0.16082958644626466
GOTERM_CC_DIRECT	GO:0098793~presynapse	9	3.982300884955752	0.01794278606614609	GRIA1, NGFR, GAP43, CDH2, GAD1, PRUNE2, WNT7A, PDLIM5, CD44	226	394	27008	2.729796505098603	0.9916032231160732	0.1184223880365642	0.10317101988034003
GOTERM_MF_DIRECT	GO:0062183~all-trans retinoic acid 18-hydroxylase activity	2	0.8849557522123894	0.017944501811046176	CYP26A1, CYP26B1	222	2	24521	110.45495495495496	0.9998493006829239	0.31146528143458724	0.30121128039970363
INTERPRO	IPR003961:FN3_dom	7	3.0973451327433628	0.018039632309389285	PTPRD, EPHA4, CHL1, FLRT1, FNDC3A, SDK2, EPHA2	224	207	22313	3.36850845410628	0.9999996125626969	0.5636488113727794	0.5587837784756038
INTERPRO	IPR008266:Tyr_kinase_AS	5	2.2123893805309733	0.018070122189509576	EPHA4, TEC, PRAG1, ROR1, EPHA2	224	100	22313	4.980580357142857	0.9999996221973054	0.5636488113727794	0.5587837784756038
KEGG_PATHWAY	mmu05017:Spinocerebellar ataxia	6	2.6548672566371683	0.01841750717441934	GRIA1, DAB1, PLCB4, PIK3R1, VLDLR, PLCB1	116	141	10620	3.8958180484225973	0.9892813487316782	0.1664396944651229	0.14597579760465698
GOTERM_BP_DIRECT	GO:0006829~zinc ion transport	3	1.3274336283185841	0.018689034044946887	SLC30A4, SLC39A11, SLC39A14	225	25	26568	14.1696	1.0	0.17684601378214057	0.16573139001091666
GOTERM_BP_DIRECT	GO:0032331~negative regulation of chondrocyte differentiation	3	1.3274336283185841	0.018689034044946887	BMP4, SOX9, PTHLH	225	25	26568	14.1696	1.0	0.17684601378214057	0.16573139001091666
GOTERM_BP_DIRECT	GO:0010463~mesenchymal cell proliferation	3	1.3274336283185841	0.018689034044946887	WNT5A, MSX1, SOX9	225	25	26568	14.1696	1.0	0.17684601378214057	0.16573139001091666
GOTERM_BP_DIRECT	GO:0030282~bone mineralization	4	1.7699115044247788	0.019076616224970408	ENPP1, SOX9, PRICKLE1, PTHLH	225	67	26568	7.04955223880597	1.0	0.1797218054878791	0.16842644061783085
UP_KW_DOMAIN	KW-0812~Transmembrane	90	39.823008849557525	0.01928427050147862	DYSF, SNX13, SLC7A11, VLDLR, SLC6A2, PCSK5, CDH8, SLC8A1, HS6ST3, GRM4, CDH2, SPTLC3, CHL1, CREB3L1, LRRTM1, AOX3, CLDN23, GSG1, ITGB8, ENPP1, CAR12, CMKLR1, TLE4, HS3ST3B1, CHST8, PAQR8, EPHA4, UNC5B, SLC30A4, SLC39A11, KREMEN1, MTUS1, EMP1, ACSL4, UNC5C, FNDC3A, LEMD2, SLC39A14, SHISA7, TGFBR2, DNAH7B, DNAJC1, ADAM9, ROR1, PLPP3, PLA2R1, CD44, EPHA2, ITGA9, GRIA1, DLX1, PARM1, GPR87, SLC41A2, NRXN3, TMTC1, PIK3R1, TNFRSF11A, APCDD1, SLC7A1, CRHR1, CACNA1I, MAN2A1, FLRT1, HAS3, LRRC8C, CYYR1, SLC13A5, DRD5, RUNX1T1, FZD1, GALNT7, NGFR, TMEM132C, PCDH9, TRPA1, KCNB2, PTPRD, FAP, BAMBI, GJB6, UST, FAT3, DEGS1, LGR6, SLC25A33, RETREG1, SDK2, ITM2B, SERINC5	185	6120	15070	1.197933227344992	0.3356362019188025	0.08099393610621021	0.07713708200591449
GOTERM_BP_DIRECT	GO:0006811~monoatomic ion transport	12	5.3097345132743365	0.019527192241839644	GRIA1, CACNA1I, KCNIP1, TRPA1, KCNB2, SLC41A2, SLC30A4, LRRC8C, SLC39A11, SLC13A5, SLC39A14, SLC8A1	225	635	26568	2.231433070866142	1.0	0.18316335779681903	0.17165169424813626
INTERPRO	IPR036116:FN3_sf	7	3.0973451327433628	0.019615625255059915	PTPRD, EPHA4, CHL1, FLRT1, FNDC3A, SDK2, EPHA2	224	211	22313	3.3046504739336497	0.9999998946911406	0.5696230573597617	0.5647064588375443
INTERPRO	IPR008835:Sclerostin/SOSTDC1	2	0.8849557522123894	0.019888907541183196	SOSTDC1, SOST	224	2	22313	99.61160714285714	0.9999999160014389	0.5696230573597617	0.5647064588375443
SMART	SM00130:KR	3	1.3274336283185841	0.019890849625591314	HGF, KREMEN1, ROR1	162	15	10952	13.520987654320987	0.9411567598537771	0.5495148347639718	0.5495148347639718
GOTERM_BP_DIRECT	GO:0045778~positive regulation of ossification	3	1.3274336283185841	0.02013542818115023	BMP4, WNT10B, WNT5A	225	26	26568	13.624615384615387	1.0	0.18804739014395955	0.17622876925502354
INTERPRO	IPR036028:SH3-like_dom_sf	7	3.0973451327433628	0.020368765306329334	TEC, NEDD9, SORBS2, PIK3R1, ARHGAP26, SKAP2, GAS7	224	213	22313	3.2736208920187795	0.9999999435338883	0.5696230573597617	0.5647064588375443
UP_SEQ_FEATURE	DOMAIN:Fibronectin type-III 8	3	1.3274336283185841	0.020519240688590627	PTPRD, FNDC3A, SDK2	226	22	22290	13.44931617055511	0.9999999983365433	0.6003195579825795	0.5953938590452865
GOTERM_MF_DIRECT	GO:0044877~protein-containing complex binding	13	5.752212389380531	0.020886895123273845	NGFR, TGFB2, TGFB1, KCNIP1, HGF, GAD1, PRICKLE1, NR3C1, CRHR1, SALL1, CDH2, MYC, FERMT2	222	679	24521	2.1147487693879445	0.9999649432534321	0.35003555275555476	0.33851174854961064
UP_SEQ_FEATURE	DOMAIN:SH3	7	3.0973451327433628	0.02093422048349508	TEC, NEDD9, SORBS2, PIK3R1, ARHGAP26, SKAP2, GAS7	226	212	22290	3.2565954249457336	0.9999999988995394	0.6003195579825795	0.5953938590452865
GOTERM_BP_DIRECT	GO:0071300~cellular response to retinoic acid	4	1.7699115044247788	0.02140366593020559	CYP26A1, CYP26B1, HOXA1, SOX9	225	70	26568	6.747428571428571	1.0	0.19902629618217146	0.1865176602489344
GOTERM_MF_DIRECT	GO:0005102~signaling receptor binding	10	4.424778761061947	0.021657587112755672	PTPRD, FZD1, WNT10B, TGFB2, HGF, WNT5A, WNT7A, ITGB8, PIK3R1, RGMA	222	451	24521	2.4491120832584246	0.999976090618179	0.35085291122664186	0.33930219809983886
INTERPRO	IPR001111:TGF-b_propeptide	3	1.3274336283185841	0.02191512974089331	BMP4, TGFB2, TGFB1	224	23	22313	12.992818322981368	0.999999984318965	0.5924390073288158	0.5873254770559407
GOTERM_BP_DIRECT	GO:0072089~stem cell proliferation	4	1.7699115044247788	0.022212336278815463	FGF8, TGFB1, WNT5A, SOX9	225	71	26568	6.652394366197184	1.0	0.20477295419268504	0.19190314561912244
GOTERM_BP_DIRECT	GO:0006865~amino acid transport	4	1.7699115044247788	0.022212336278815463	MYC, SLC7A11, SLC7A1, SLC6A2	225	71	26568	6.652394366197184	1.0	0.20477295419268504	0.19190314561912244
UP_SEQ_FEATURE	DOMAIN:Fibronectin type-III 7	3	1.3274336283185841	0.0223260015338036	PTPRD, FNDC3A, SDK2	226	23	22290	12.864563293574452	0.9999999997250755	0.6219386141559574	0.6168355280910881
GOTERM_CC_DIRECT	GO:0048787~presynaptic active zone membrane	4	1.7699115044247788	0.022337272770601182	GRIA1, GRM4, NTM, NRXN3	226	72	27008	6.639134709931169	0.9974301286012051	0.143830244181432	0.1253066521277627
GOTERM_MF_DIRECT	GO:0001540~amyloid-beta binding	4	1.7699115044247788	0.02267956802025321	GRIA1, NGFR, TGFB2, ITM2B	222	67	24521	6.594325668952535	0.9999856129602567	0.3555570986400987	0.3438515151457745
KEGG_PATHWAY	mmu04072:Phospholipase D signaling pathway	6	2.6548672566371683	0.022777143634818024	GRM4, PLCB4, PIK3R1, GAB2, PLCB1, PLPP3	116	149	10620	3.6866466095811155	0.9963822183844961	0.1944572475518009	0.17054856957412048
GOTERM_BP_DIRECT	GO:0048731~system development	4	1.7699115044247788	0.02303750607752011	LHX2, KIF26B, WNT7A, CD44	225	72	26568	6.56	1.0	0.21082419417230658	0.19757407023689627
KEGG_PATHWAY	mmu05410:Hypertrophic cardiomyopathy	5	2.2123893805309733	0.023111722045091092	TGFB2, TGFB1, ITGB8, SLC8A1, ITGA9	116	100	10620	4.5775862068965525	0.9966722154339687	0.1944572475518009	0.17054856957412048
GOTERM_BP_DIRECT	GO:0030325~adrenal gland development	3	1.3274336283185841	0.023163179620421023	SALL1, NR3C1, CRHR1	225	28	26568	12.651428571428571	1.0	0.21082419417230658	0.19757407023689627
GOTERM_BP_DIRECT	GO:0048665~neuron fate specification	3	1.3274336283185841	0.023163179620421023	EYA1, SOX9, POU4F1	225	28	26568	12.651428571428571	1.0	0.21082419417230658	0.19757407023689627
GOTERM_BP_DIRECT	GO:0007417~central nervous system development	5	2.2123893805309733	0.023329693164605456	NGFR, CYP26A1, CYP26B1, DAB1, SOX9	225	128	26568	4.6125	1.0	0.21144380133996846	0.19815473561329447
SMART	SM00353:HLH	6	2.6548672566371683	0.023788139772153126	BHLHA9, MLXIPL, MYCN, MYC, BHLHE40, AHR	162	111	10952	3.654320987654321	0.9664482453366589	0.5495148347639718	0.5495148347639718
GOTERM_BP_DIRECT	GO:0043627~response to estrogen	4	1.7699115044247788	0.023879172864360403	TGFB2, WNT7A, GATA3, SMAD6	225	73	26568	6.47013698630137	1.0	0.21461281720772446	0.2011245814893619
GOTERM_BP_DIRECT	GO:0035176~social behavior	4	1.7699115044247788	0.023879172864360403	NEGR1, GAD1, NRXN3, EN1	225	73	26568	6.47013698630137	1.0	0.21461281720772446	0.2011245814893619
INTERPRO	IPR001452:SH3_domain	7	3.0973451327433628	0.023967809108836356	TEC, NEDD9, SORBS2, PIK3R1, ARHGAP26, SKAP2, GAS7	224	221	22313	3.155118778280543	0.9999999971462312	0.5975771588283932	0.5924192795290114
GOTERM_MF_DIRECT	GO:0043236~laminin binding	3	1.3274336283185841	0.024478555022238654	PLEKHA2, ADAM9, ITGA9	222	27	24521	12.272772772772774	0.9999941238213362	0.3605023557820602	0.3486339654682475
GOTERM_MF_DIRECT	GO:0005385~zinc ion transmembrane transporter activity	3	1.3274336283185841	0.024478555022238654	SLC30A4, SLC39A11, SLC39A14	222	27	24521	12.272772772772774	0.9999941238213362	0.3605023557820602	0.3486339654682475
GOTERM_BP_DIRECT	GO:0022008~neurogenesis	5	2.2123893805309733	0.02452368318056619	FGF8, LHX2, BTBD3, WNT5A, LEMD2	225	130	26568	4.541538461538462	1.0	0.21550339730574872	0.20195918937452145
GOTERM_BP_DIRECT	GO:0007612~learning	4	1.7699115044247788	0.024737330309447827	GRM4, CTNND2, NRXN3, PLCB1	225	74	26568	6.382702702702703	1.0	0.21550339730574872	0.20195918937452145
GOTERM_BP_DIRECT	GO:0045668~negative regulation of osteoblast differentiation	4	1.7699115044247788	0.024737330309447827	BAMBI, AHR, SOX9, SMAD6	225	74	26568	6.382702702702703	1.0	0.21550339730574872	0.20195918937452145
GOTERM_BP_DIRECT	GO:0051241~negative regulation of multicellular organismal process	3	1.3274336283185841	0.02474283001789056	BMP4, NGFR, PIK3R1	225	29	26568	12.215172413793104	1.0	0.21550339730574872	0.20195918937452145
GOTERM_BP_DIRECT	GO:1902894~negative regulation of miRNA transcription	3	1.3274336283185841	0.02474283001789056	BMP4, TGFB1, SOX9	225	29	26568	12.215172413793104	1.0	0.21550339730574872	0.20195918937452145
UP_SEQ_FEATURE	DOMAIN:Fibronectin type-III 4	4	1.7699115044247788	0.02481681869679034	PTPRD, CHL1, FNDC3A, SDK2	226	62	22290	6.363117328004567	0.9999999999771415	0.6721221730380718	0.666607324438785
UP_KW_LIGAND	KW-0106~Calcium	19	8.4070796460177	0.025025298084508308	KCNIP1, TRPA1, NRXN3, DYSF, PCSK6, CDH8, PTHLH, SLC8A1, ADAMTS20, CACNA1I, PLCB4, CDH2, ADAMTS18, ITGB8, ENPP1, FAT3, PLCB1, FREM1, ITGA9	83	936	6880	1.6826279476881885	0.4825992873847008	0.6506577501972161	0.6506577501972161
