Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR001881:EGF-like_Ca-bd_dom	19	1.2289780077619665	0.0019590684070021507	JAG2, NOTCH2, CCBE1, EGFEM1, JAG1, CD93, EGF, STAB2, FBLN2, DLL1, THBS4, NELL1, SCUBE1, MMRN1, CRTAC1, MATN1, SLIT3, FAT4, HABP2	1501	126	22271	2.237392003214788	0.9991272624611943	0.31986244172507844	0.3187048103936681
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	21	1.3583441138421735	0.0019951627990372825	EDN1, GPX4, NOS2, NCF2, F2R, MGST2, SELENOF, FOSL2, BCR, ABR, EDNRB, SLPI, CPS1, NOCT, SCGB1A1, CCR7, TAB2, LGALS9, TRIB1, FGFR2, SNCA	1500	194	29712	2.144164948453608	0.9999747560195938	0.05655806415880553	0.05461624795867299
GOTERM_BP_DIRECT	GO:0007165~signal transduction	68	4.3984476067270375	0.002029633602642748	YWHAE, PTPRU, CALCOCO1, TENM4, GMFG, RTKN2, RAPH1, ARRB1, HMGB1, PTPRK, METRNL, DUSP16, RND3, PRL5A1, UBASH3B, PPP2R5E, TAGAP, PRKACB, CD34, EDARADD, MAGI1, CSNK1G3, PRKAB2, PPP1R12A, VRK1, CSNK1D, ANK3, FNDC5, BCR, GREM1, OMP, RHOU, ROR2, RIN2, CAMK1G, NLRP1B, PLPPR2, PLPPR4, STK39, PPM1H, ARHGAP15, HIF1A, THBS4, TRPM1, WNT6, WNT11, SCUBE1, ERBB4, NTF3, PACSIN2, APOB, WNT3, SH2B2, WNT10A, STARD13, PTCH1, BRAF, ARHGAP23, MOS, ARHGAP33, BMP3, PDE10A, PTPRC, CAMK4, SCGB1A1, CEACAM10, PDE7B, TAB1	1500	925	29712	1.4561556756756757	0.999978979681215	0.05722919004047451	0.05526433197834164
UP_SEQ_FEATURE	ZN_FING:C2H2-type 1	34	2.1992238033635187	0.0020579251669572353	ZFP523, ZFP787, ZBTB8A, CASZ1, TSHZ3, PLAG1, MAZ, ZFP507, IKZF2, GLI2, MECOM, ZBTB7B, ZFP280D, RREB1, FEZF1, ZFP462, ZFP143, ZFP710, ZFHX3, KLF12, ZHX2, KLF13, BCL11B, PEG3, ZFP516, ZFP618, KLF3, ZFP518A, KLF15, KLF7, REST, ZFP64, ZFP652, ZBTB8B	1477	293	22253	1.7483137343707036	0.9995520149505959	0.19750804871592134	0.19603056398066998
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	52	3.363518758085381	0.002162509255167176	ITGB1, GSK3B, FOXE3, FHL2, ARRB1, YBX3, SH3RF1, GLI2, AQP1, RNF157, UFL1, BABAM2, MYDGF, LGALS3, EDNRB, OPA1, RPS6KA1, EIF5A, PAX2, GREM1, DSG2, CRYAA, PTMA, PPARD, LEF1, VTCN1, HIF1A, FOXO1, PKHD1, MIEN1, CHST11, ERBB4, EPCAM, ASIC2, ATG7, DRD3, NTSR1, SNCA, SMAD3, MGMT, PLK2, BNIP3, FN1, HMGA2, CTNS, BRAF, FABP1, AHI1, GOLPH3, GNAQ, CTNNB1, MAD2L1	1500	666	29712	1.5465705705705703	0.9999896225396828	0.06065323577587936	0.05857081945608875
UP_SEQ_FEATURE	TOPO_DOM:Extracellular	200	12.936610608020699	0.002184050422037785	AQP4, LDLRAD3, ICAM5, AQP3, AQP1, MILR1, EDNRB, EVA1C, PIEZO2, EPHB2, EPHB3, ACVR1, MUSK, CACNA2D1, SLC6A15, CACNA2D3, CACNA2D2, ADGRA3, CACNA2D4, DSG1B, GABRG3, DSG1A, TYRO3, ASTN1, LPAR1, SLC30A10, PCDH18, TMTC4, PKHD1, TRPM1, GHRHR, FLRT3, TGOLN1, GSG1L, ICOS, PAG1, NTSR1, NTSR2, ABCA1, JAG2, SLC10A6, NDFIP2, JAG1, FZD2, FZD7, IFNLR1, GRIN2B, SLC6A6, PTK7, CD28, NOX4, FAT4, PTPRU, GPR26, TENM4, STAB2, GRIK3, SLC7A12, GRIK1, PTPRK, VSIG10, ROBO1, PANX1, GPR132, CCR7, CD34, GPR135, OXGR1, FCRL6, MYOF, TMEM150C, TMC3, AJAP1, IL17RA, AGTR1B, CLDN10, TMEFF2, GPRC5B, SLC29A4, CLDN17, DSCAML1, SLC29A3, SLC22A22, OCA2, SLC20A2, CXCR5, KCNA4, TMPRSS2, KCNA5, GDPD5, GLRA1, EPCAM, GPR156, RHBG, GABBR2, P2RY13, SLC16A1, OTOP1, AIG1, PLXDC2, SLCO4C1, 9530068E07RIK, CACHD1, F2RL1, ADGRL2, CD83, LY75, CDH6, CYSLTR2, HEPHL1, CNTNAP5A, FAM174A, SLC16A3, SLC38A1, CD93, CD180, F2R, ADAM10, SHISA9, LAX1, MTNR1B, ROR2, RHCG, NOTCH2, SUCNR1, CACNA1A, CACNA1C, GPR84, MCHR1, EFNB2, ADGRG7, HRH4, PLXNA1, DRD1, ASIC2, DRD3, CD276, KL, WSCD1, PTCH1, CRTAM, HTR1B, PTPRC, LRFN1, NMUR2, PLXNB2, PLXNB1, MANSC1, BMPR1B, FGFR3, FGFR2, SLC26A5, ITGB1, NPY6R, FLT1, ITGB5, KCNK9, ELFN1, CD1D1, SGCD, LRRTM2, BOC, ITGAV, ITGA3, TNFRSF19, NRG2, SEZ6L, ADRA2A, CDHR2, ITGA8, PECAM1, DSG2, RNFT2, SLC24A3, TM2D1, LRTM2, LRTM1, SLC3A1, DLL1, LRP6, ZNRF3, ACVR1C, SV2B, ERBB4, LRIG1, LRRC8D, TAS1R3, KCNJ6, EGF, TPBG, SEMA4C, ATP2B4, ATP2B2, MERTK, NFASC, FRAS1, PMP22, KCNK1, HCN1, NECTIN1	1477	2481	22253	1.2145385498509047	0.9997208722364274	0.2005380884821086	0.19903793713893492
UP_SEQ_FEATURE	DOMAIN:LRRCT	18	1.1642949547218628	0.0021966501810757287	LRGUK, ANP32A, LRRIQ3, LRTM2, TPBG, LRTM1, CD180, ADGRA3, ELFN1, CPN2, LRMDA, FLRT3, LRFN1, LRRTM2, LRIG1, LRIG3, SNRPA1, LRIG2	1477	119	22253	2.278943805010156	0.9997337581284337	0.2005380884821086	0.19903793713893492
GOTERM_BP_DIRECT	GO:0050767~regulation of neurogenesis	9	0.5821474773609314	0.00223308645354266	SOX2, CHD7, LEF1, CTNNB1, HES1, JADE2, FEZF1, DLL1, WNT3	1500	47	29712	3.793021276595745	0.9999928673532723	0.06230311205384021	0.0601640502930783
UP_SEQ_FEATURE	DOMAIN:Ig-like C2-type 5	11	0.7115135834411385	0.002263681673645576	NFASC, FLT1, PTK7, CNTN6, CNTN1, PECAM1, CNTN2, ICAM5, CNTN4, DSCAML1, ROBO1	1477	53	22253	3.126978449432174	0.9997929530635599	0.2017371548679855	0.20022803375222178
KEGG_PATHWAY	mmu04928:Parathyroid hormone synthesis, secretion and action	18	1.1642949547218628	0.0022762589213277534	MEF2A, ARHGEF11, KL, JUND, STK39, ARRB1, BRAF, RUNX2, LRP6, AKAP13, WNK2, GNAQ, GNA12, GNAS, MEF2D, PRKACB, 4930544G11RIK, CREB5	657	116	9565	2.2590930562116203	0.5360477501639516	0.033352141586411	0.030482075989954265
